Query|Route|Time|Time_KNN|Heap_fetches|Heap_max_size
231521 [2, 4, 3, 1, 4] 5 [1, 4]|Found route: [POIs: (2492, 231495, atm_bank, 0.5256349440563821), (3219, 241586, pharmacy, 4.002278737871166), (2721, 241637, movie_theater, 0.243274488278464), (835, 241496, coffee_shop, 0.02460201233619288), (3350, 241985, pharmacy, 0.06709547629567097), Length: 4.862885658837877, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 373 ms|Time for KNN: 372 ms|Heap fetches: 78|Max heap size: 63
53863 [2, 5, 0, 1, 2] 5 [0, 4]|Found route: [POIs: (2281, 57455, atm_bank, 3.1158084654117046), (3455, 57455, pub_bar, 0.0), (1439, 57455, restaurant, 0.0), (1438, 57458, coffee_shop, 0.08584450063012916), (2276, 57582, atm_bank, 0.010568225210811976), Length: 3.2122211912526457, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 59 ms|Time for KNN: 59 ms|Heap fetches: 39|Max heap size: 18
31273 [1, 2, 6, 2, 2] 5 [1, 3]|Found route: [POIs: (1543, 35684, coffee_shop, 0.7502581535525973), (2380, 32495, atm_bank, 1.082583426749508), (4413, 32588, gas_station, 0.13750831885657794), (2379, 32600, atm_bank, 0.10080554340741558), (2379, 32600, atm_bank, 0.0), Length: 2.071155442566099, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 15 ms|Time for KNN: 15 ms|Heap fetches: 12|Max heap size: 8
311050 [2, 1, 4, 6, 2] 5 [0, 4]|Found route: [POIs: (2331, 309716, atm_bank, 1.5837441679099065), (37, 309860, coffee_shop, 0.1056145951607611), (3105, 309860, pharmacy, 0.0), (4481, 310526, gas_station, 0.6418105406471779), (2422, 309727, atm_bank, 0.7660922928560202), Length: 3.097261596573866, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 175 ms|Time for KNN: 174 ms|Heap fetches: 87|Max heap size: 31
218418 [5, 4, 2, 4, 6] 5 [1, 3]|Found route: [POIs: (3425, 229785, pub_bar, 5.7269595246533935), (3359, 229556, pharmacy, 0.10599390237929573), (2483, 229564, atm_bank, 0.06785759925853126), (2906, 229531, pharmacy, 0.20261490750203764), (4388, 229810, gas_station, 0.521591509037049), Length: 6.625017442830306, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 114 ms|Time for KNN: 114 ms|Heap fetches: 50|Max heap size: 14
321703 [4, 4, 1, 4, 2] 5 [1, 3]|Found route: [POIs: (2944, 179424, pharmacy, 0.5909475129349712), (2944, 179424, pharmacy, 0.0), (1642, 179255, coffee_shop, 0.6737945282609908), (2947, 179148, pharmacy, 0.08665393295678767), (2094, 178718, atm_bank, 0.06143070604683375), Length: 1.4128266801995835, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 107 ms|Time for KNN: 107 ms|Heap fetches: 92|Max heap size: 46
169151 [3, 2, 6, 4, 2] 5 [1, 4]|Found route: [POIs: (2752, 139330, movie_theater, 0.9312535686317446), (2413, 139330, atm_bank, 0.0), (4414, 139471, gas_station, 0.3320503786284154), (3037, 139499, pharmacy, 0.2520494947928349), (2658, 139498, atm_bank, 0.032585316906845574), Length: 1.5479387589598403, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 30 ms|Time for KNN: 30 ms|Heap fetches: 24|Max heap size: 18
204245 [1, 3, 4, 2, 4] 5 [2, 4]|Found route: [POIs: (1353, 204957, coffee_shop, 1.4486061751276087), (2681, 204019, movie_theater, 0.7194407773268339), (3112, 203816, pharmacy, 0.2841261054498878), (2320, 203686, atm_bank, 0.2312238602440238), (3097, 203686, pharmacy, 0.0), Length: 2.6833969181483543, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 196 ms|Time for KNN: 195 ms|Heap fetches: 34|Max heap size: 19
279527 [2, 6, 4, 4, 2] 5 [0, 4]|Found route: [POIs: (2119, 272527, atm_bank, 1.8734335728495048), (4441, 272791, gas_station, 0.47104181015268004), (2854, 272358, pharmacy, 0.3332147365858877), (2854, 272358, pharmacy, 0.0), (2630, 268879, atm_bank, 3.142474516543347), Length: 5.82016463613142, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 120 ms|Time for KNN: 120 ms|Heap fetches: 27|Max heap size: 5
155194 [5, 2, 4, 2, 1] 5 [1, 3]|Found route: [POIs: (3474, 155149, pub_bar, 0.2473733528785526), (2642, 158964, atm_bank, 0.742654000167433), (3160, 158544, pharmacy, 0.5487088508638349), (2576, 158544, atm_bank, 0.0), (2035, 158558, coffee_shop, 0.0645393522435197), Length: 1.6032755561533403, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 119 ms|Time for KNN: 119 ms|Heap fetches: 93|Max heap size: 41
