Query|PNE_route|Route|Time|Time_PNE|Time_KNN|Time_Dijkstra|Heap_fetches|Heap_max_size
337275 [0, 6, 6, 0] 4 [0, 3]|PNE route: [POIs: (1580, 341713, restaurant, 1.5420877551383396), (4387, 367074, gas_station, 1.3295310901730693), (4387, 367074, gas_station, 0.0), (22, 367071, restaurant, 0.04043689702712226), Length: 2.912055742338531, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (22, 367071, restaurant, 2.9120557423385316), (4387, 367074, gas_station, 0.04043689702712226), (4387, 367074, gas_station, 0.0), (22, 367071, restaurant, 0.04043689702712226), Length: 2.9929295363927757, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 82927 ms|Time for PNE: 896 ms|Time for KNN: 266 ms|Time for Dijkstra: 81517 ms|Heap fetches: 84|Max heap size: 56
315827 [3, 2, 3, 4] 4 [0, 2]|PNE route: [POIs: (2695, 310697, movie_theater, 2.1757096798988043), (2109, 311437, atm_bank, 0.6790983211548633), (2695, 310697, movie_theater, 0.6790983211548636), (3301, 309687, pharmacy, 0.8137435722126977), Length: 4.347649894421228, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2695, 310697, movie_theater, 2.1757096798988043), (2109, 311437, atm_bank, 0.6790983211548633), (2695, 310697, movie_theater, 0.6790983211548636), (3301, 309687, pharmacy, 0.8137435722126977), Length: 4.347649894421228, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 545 ms|Time for PNE: 416 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
120503 [6, 4, 6, 3] 4 [0, 2]|PNE route: [POIs: (4479, 120453, gas_station, 0.28496394761007127), (3006, 124088, pharmacy, 0.5990733874254813), (4479, 120453, gas_station, 0.5990733874254814), (2696, 120425, movie_theater, 0.9705070698296191), Length: 2.453617792290653, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4479, 120453, gas_station, 0.28496394761007127), (3006, 124088, pharmacy, 0.5990733874254813), (4479, 120453, gas_station, 0.5990733874254814), (2696, 120425, movie_theater, 0.9705070698296191), Length: 2.453617792290653, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 493 ms|Time for PNE: 384 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
167677 [1, 2, 5, 2] 4 [1, 3]|PNE route: [POIs: (1793, 167605, coffee_shop, 0.26525185780466554), (2570, 167605, atm_bank, 0.0), (3746, 167589, pub_bar, 0.12970854898035192), (2570, 167605, atm_bank, 0.12970854898035195), Length: 0.5246689557653694, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (1793, 167605, coffee_shop, 0.26525185780466554), (2570, 167605, atm_bank, 0.0), (3746, 167589, pub_bar, 0.12970854898035192), (2570, 167605, atm_bank, 0.12970854898035195), Length: 0.5246689557653694, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 247 ms|Time for PNE: 138 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
359522 [4, 1, 4, 5] 4 [0, 2]|PNE route: [POIs: (2897, 316247, pharmacy, 4.171541337919217), (1050, 356724, coffee_shop, 0.07173519089913949), (2897, 316247, pharmacy, 0.07173519089913949), (4171, 316151, pub_bar, 0.10405419220998548), Length: 4.419065911927482, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2897, 316247, pharmacy, 4.171541337919217), (1050, 356724, coffee_shop, 0.07173519089913949), (2897, 316247, pharmacy, 0.07173519089913949), (4171, 316151, pub_bar, 0.10405419220998548), Length: 4.419065911927482, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 971 ms|Time for PNE: 862 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
96188 [3, 0, 0, 3] 4 [0, 3]|PNE route: [POIs: (2693, 99052, movie_theater, 1.4967898901465853), (777, 99154, restaurant, 0.09914683882440656), (777, 99154, restaurant, 0.0), (2693, 99052, movie_theater, 0.09914683882440654), Length: 1.6950835677953984, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2693, 99052, movie_theater, 1.4967898901465853), (777, 99154, restaurant, 0.09914683882440656), (777, 99154, restaurant, 0.0), (2693, 99052, movie_theater, 0.09914683882440654), Length: 1.6950835677953984, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 128 ms|Time for PNE: 19 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
195082 [2, 4, 3, 2] 4 [0, 3]|PNE route: [POIs: (2320, 203686, atm_bank, 2.653827507636721), (3097, 203686, pharmacy, 0.0), (2681, 204019, movie_theater, 0.4918654243834437), (2157, 203948, atm_bank, 0.25672515298724663), Length: 3.4024180850074113, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2319, 203692, atm_bank, 2.6420764947561253), (3097, 203686, pharmacy, 0.011751012880595579), (2681, 204019, movie_theater, 0.4918654243834437), (2319, 203692, atm_bank, 0.48563124623870724), Length: 3.631324178258872, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 213247 ms|Time for PNE: 2791 ms|Time for KNN: 2637 ms|Time for Dijkstra: 207684 ms|Heap fetches: 110|Max heap size: 40
167243 [2, 2, 3, 2] 4 [1, 3]|PNE route: [POIs: (2667, 168891, atm_bank, 0.26991325581475567), (2667, 168891, atm_bank, 0.0), (2684, 168819, movie_theater, 0.32830496751944827), (2667, 168891, atm_bank, 0.3283049675194482), Length: 0.9265231908536522, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2667, 168891, atm_bank, 0.26991325581475567), (2667, 168891, atm_bank, 0.0), (2684, 168819, movie_theater, 0.32830496751944827), (2667, 168891, atm_bank, 0.3283049675194482), Length: 0.9265231908536522, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 143 ms|Time for PNE: 29 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
209489 [2, 4, 2, 5] 4 [0, 2]|PNE route: [POIs: (2483, 229564, atm_bank, 2.027902799185271), (3359, 229556, pharmacy, 0.06785759925853126), (2159, 229529, atm_bank, 0.09519584390832173), (3425, 229785, pub_bar, 0.03511741717056951), Length: 2.2260736595226938, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2483, 229564, atm_bank, 2.027902799185271), (3359, 229556, pharmacy, 0.06785759925853126), (2483, 229564, atm_bank, 0.06785759925853126), (3425, 229785, pub_bar, 0.08501120716180811), Length: 2.248629204864142, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 14845 ms|Time for PNE: 66 ms|Time for KNN: 14 ms|Time for Dijkstra: 14526 ms|Heap fetches: 9|Max heap size: 3
41154 [6, 3, 3, 3] 4 [1, 3]|PNE route: [POIs: (4459, 50020, gas_station, 6.352331237490946), (2782, 56332, movie_theater, 3.988364191315954), (2782, 56332, movie_theater, 0.0), (2782, 56332, movie_theater, 0.0), Length: 10.3406954288069, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4459, 50020, gas_station, 6.352331237490946), (2782, 56332, movie_theater, 3.988364191315954), (2782, 56332, movie_theater, 0.0), (2782, 56332, movie_theater, 0.0), Length: 10.3406954288069, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 224 ms|Time for PNE: 96 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
163473 [3, 0, 6, 0] 4 [1, 3]|PNE route: [POIs: (2816, 163599, movie_theater, 1.2264844012196967), (425, 165488, restaurant, 1.2533769224513396), (4524, 166237, gas_station, 0.5635004829538168), (141, 166304, restaurant, 0.23624514279471465), Length: 3.2796069494195677, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2794, 166640, movie_theater, 2.5059045574479955), (141, 166304, restaurant, 0.4478602038475018), (4524, 166237, gas_station, 0.23624514279471465), (141, 166304, restaurant, 0.23624514279471465), Length: 3.4262550468849264, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 181980 ms|Time for PNE: 8177 ms|Time for KNN: 2446 ms|Time for Dijkstra: 171204 ms|Heap fetches: 336|Max heap size: 29
260671 [1, 5, 4, 1] 4 [0, 3]|PNE route: [POIs: (711, 259713, coffee_shop, 2.9787107940808064), (3786, 263391, pub_bar, 0.33166774868851434), (3371, 259575, pharmacy, 0.13835238488099527), (711, 259713, coffee_shop, 0.19331536380751907), Length: 3.642046291457835, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (711, 259713, coffee_shop, 2.9787107940808064), (3786, 263391, pub_bar, 0.33166774868851434), (3371, 259575, pharmacy, 0.13835238488099527), (711, 259713, coffee_shop, 0.19331536380751907), Length: 3.642046291457835, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 240 ms|Time for PNE: 86 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
36897 [6, 4, 0, 6] 4 [0, 3]|PNE route: [POIs: (4413, 32588, gas_station, 2.1352314524105527), (2903, 32475, pharmacy, 0.31699242395275373), (641, 32590, restaurant, 0.20722494302249386), (4413, 32588, gas_station, 0.10976748093025984), Length: 2.76921630031606, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4413, 32588, gas_station, 2.1352314524105527), (2903, 32475, pharmacy, 0.31699242395275373), (641, 32590, restaurant, 0.20722494302249386), (4413, 32588, gas_station, 0.10976748093025984), Length: 2.76921630031606, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 248 ms|Time for PNE: 96 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
289673 [4, 5, 3, 5] 4 [1, 3]|PNE route: [POIs: (2872, 289298, pharmacy, 0.9738648409065074), (4220, 288331, pub_bar, 1.858693283772973), (2727, 363315, movie_theater, 6.340097982839747), (3438, 355732, pub_bar, 3.418850710980369), Length: 12.591506818499596, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2872, 289298, pharmacy, 0.9738648409065074), (3816, 275431, pub_bar, 12.677518119791756), (2747, 275432, movie_theater, 0.08231787822020745), (3816, 275431, pub_bar, 0.08231787822020745), Length: 13.816018717138679, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 64570 ms|Time for PNE: 756 ms|Time for KNN: 992 ms|Time for Dijkstra: 62657 ms|Heap fetches: 91|Max heap size: 22
271910 [6, 0, 5, 0] 4 [1, 3]|PNE route: [POIs: (4441, 272791, gas_station, 0.8966982206804158), (1637, 275326, restaurant, 3.263813164862074), (4215, 275289, pub_bar, 0.250877952645527), (2029, 275359, restaurant, 0.08276960164617243), Length: 4.49415893983419, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4539, 276224, gas_station, 3.4423981668560972), (856, 275461, restaurant, 0.9757074726822276), (3815, 275476, pub_bar, 0.08889547639075177), (856, 275461, restaurant, 0.08889547639075177), Length: 4.5958965923198285, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 6531 ms|Time for PNE: 276 ms|Time for KNN: 16 ms|Time for Dijkstra: 6092 ms|Heap fetches: 7|Max heap size: 2
154310 [3, 6, 4, 6] 4 [1, 3]|PNE route: [POIs: (2808, 150853, movie_theater, 1.3518965308559476), (4442, 126176, gas_station, 1.5907800125856697), (2932, 126659, pharmacy, 0.11507727260106437), (4442, 126176, gas_station, 0.11507727260106437), Length: 3.172831088643746, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2808, 150853, movie_theater, 1.3518965308559476), (4442, 126176, gas_station, 1.5907800125856697), (2932, 126659, pharmacy, 0.11507727260106437), (4442, 126176, gas_station, 0.11507727260106437), Length: 3.172831088643746, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1066 ms|Time for PNE: 937 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
163914 [5, 3, 4, 5] 4 [0, 3]|PNE route: [POIs: (3799, 184123, pub_bar, 1.7035050653664863), (2777, 166597, movie_theater, 0.10935909356675778), (3063, 166618, pharmacy, 0.16621772815466154), (3702, 166618, pub_bar, 0.0), Length: 1.9790818870879057, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3478, 166617, pub_bar, 1.8258964719245983), (2777, 166597, movie_theater, 0.04855426596881568), (3063, 166618, pharmacy, 0.16621772815466154), (3478, 166617, pub_bar, 0.12545923068693557), Length: 2.166127696735011, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 36486 ms|Time for PNE: 390 ms|Time for KNN: 45 ms|Time for Dijkstra: 35902 ms|Heap fetches: 18|Max heap size: 8
383139 [4, 2, 1, 2] 4 [1, 3]|PNE route: [POIs: (3396, 382135, pharmacy, 0.5756249445270843), (2454, 382136, atm_bank, 0.021388849103716412), (1220, 382505, coffee_shop, 0.49453067097108594), (2454, 382136, atm_bank, 0.4945306709710859), Length: 1.5860751355729725, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3396, 382135, pharmacy, 0.5756249445270843), (2454, 382136, atm_bank, 0.021388849103716412), (1220, 382505, coffee_shop, 0.49453067097108594), (2454, 382136, atm_bank, 0.4945306709710859), Length: 1.5860751355729725, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 221 ms|Time for PNE: 92 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
223944 [1, 0, 1, 4] 4 [0, 2]|PNE route: [POIs: (861, 227314, coffee_shop, 2.2108858008502015), (861, 227314, restaurant, 0.0), (861, 227314, coffee_shop, 0.0), (3240, 227231, pharmacy, 0.28981161211646955), Length: 2.5006974129666713, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (861, 227314, coffee_shop, 2.2108858008502015), (861, 227314, restaurant, 0.0), (861, 227314, coffee_shop, 0.0), (3240, 227231, pharmacy, 0.28981161211646955), Length: 2.5006974129666713, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 286 ms|Time for PNE: 158 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
50286 [2, 4, 2, 6] 4 [0, 2]|PNE route: [POIs: (2587, 50267, atm_bank, 0.32607803960274423), (3334, 50373, pharmacy, 0.6762625765460845), (2587, 50267, atm_bank, 0.6762625765460843), (4400, 50482, gas_station, 1.0708944795612363), Length: 2.7494976722561493, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2587, 50267, atm_bank, 0.32607803960274423), (3334, 50373, pharmacy, 0.6762625765460845), (2587, 50267, atm_bank, 0.6762625765460843), (4400, 50482, gas_station, 1.0708944795612363), Length: 2.7494976722561493, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 204 ms|Time for PNE: 95 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
27546 [1, 3, 5, 3] 4 [1, 3]|PNE route: [POIs: (1150, 25645, coffee_shop, 2.2319803482433036), (2771, 20112, movie_theater, 2.6684632756791866), (3511, 20000, pub_bar, 0.2906985421226551), (2771, 20112, movie_theater, 0.29069854212265506), Length: 5.4818407081678, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (1150, 25645, coffee_shop, 2.2319803482433036), (2771, 20112, movie_theater, 2.6684632756791866), (3511, 20000, pub_bar, 0.2906985421226551), (2771, 20112, movie_theater, 0.29069854212265506), Length: 5.4818407081678, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 2349 ms|Time for PNE: 2241 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
67835 [6, 2, 6, 3] 4 [0, 2]|PNE route: [POIs: (4536, 86625, gas_station, 2.6334236843653303), (2385, 86690, atm_bank, 0.1710010195795084), (4536, 86625, gas_station, 0.1710010195795084), (2682, 95231, movie_theater, 0.7865180627317206), Length: 3.7619437862560674, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4536, 86625, gas_station, 2.6334236843653303), (2385, 86690, atm_bank, 0.1710010195795084), (4536, 86625, gas_station, 0.1710010195795084), (2682, 95231, movie_theater, 0.7865180627317206), Length: 3.7619437862560674, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 268 ms|Time for PNE: 159 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
50092 [2, 3, 3, 3] 4 [1, 3]|PNE route: [POIs: (2136, 55335, atm_bank, 3.200431508545484), (2782, 56332, movie_theater, 0.9715881622388925), (2782, 56332, movie_theater, 0.0), (2782, 56332, movie_theater, 0.0), Length: 4.172019670784376, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2136, 55335, atm_bank, 3.200431508545484), (2782, 56332, movie_theater, 0.9715881622388925), (2782, 56332, movie_theater, 0.0), (2782, 56332, movie_theater, 0.0), Length: 4.172019670784376, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 165 ms|Time for PNE: 56 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
148253 [1, 3, 0, 1] 4 [0, 3]|PNE route: [POIs: (2055, 147959, coffee_shop, 0.3443407063613131), (2746, 147683, movie_theater, 0.11652544590345773), (1081, 143752, restaurant, 0.05008826549631737), (1081, 143752, coffee_shop, 0.0), Length: 0.5109544177610882, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2055, 147959, coffee_shop, 0.3443407063613131), (2746, 147683, movie_theater, 0.11652544590345773), (2055, 147959, restaurant, 0.11652544590345773), (2055, 147959, coffee_shop, 0.0), Length: 0.5773915981682286, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 36236 ms|Time for PNE: 39 ms|Time for KNN: 30 ms|Time for Dijkstra: 36037 ms|Heap fetches: 16|Max heap size: 5
387769 [5, 0, 5, 6] 4 [0, 2]|PNE route: [POIs: (3512, 378266, pub_bar, 1.9673824551022243), (2072, 378092, restaurant, 0.14066818476313478), (3512, 378266, pub_bar, 0.14066818476313478), (4381, 379890, gas_station, 0.5966317298264475), Length: 2.8453505544549413, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3512, 378266, pub_bar, 1.9673824551022243), (2072, 378092, restaurant, 0.14066818476313478), (3512, 378266, pub_bar, 0.14066818476313478), (4381, 379890, gas_station, 0.5966317298264475), Length: 2.8453505544549413, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 729 ms|Time for PNE: 601 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
159484 [0, 4, 0, 6] 4 [0, 2]|PNE route: [POIs: (558, 159484, restaurant, 0.0), (3401, 159018, pharmacy, 0.7029316797760305), (455, 159198, restaurant, 0.3295762943050721), (4362, 158363, gas_station, 0.21699994687964147), Length: 1.2495079209607443, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (1692, 159138, restaurant, 0.7794384387170471), (3401, 159018, pharmacy, 0.07650675894101655), (1692, 159138, restaurant, 0.07650675894101654), (4362, 158363, gas_station, 0.49324413891957386), Length: 1.4256960955186542, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 88576 ms|Time for PNE: 895 ms|Time for KNN: 198 ms|Time for Dijkstra: 87213 ms|Heap fetches: 100|Max heap size: 57
230264 [2, 1, 0, 2] 4 [0, 3]|PNE route: [POIs: (2640, 230692, atm_bank, 1.6230404536910887), (783, 230630, coffee_shop, 0.1603296777928867), (783, 230630, restaurant, 0.0), (2640, 230692, atm_bank, 0.1603296777928867), Length: 1.943699809276862, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2640, 230692, atm_bank, 1.6230404536910887), (783, 230630, coffee_shop, 0.1603296777928867), (783, 230630, restaurant, 0.0), (2640, 230692, atm_bank, 0.1603296777928867), Length: 1.943699809276862, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 193 ms|Time for PNE: 64 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
184738 [2, 6, 0, 6] 4 [1, 3]|PNE route: [POIs: (2567, 186505, atm_bank, 1.8042757394508415), (4488, 187942, gas_station, 0.8225773915984024), (2034, 187940, restaurant, 0.17451105911056244), (4488, 187942, gas_station, 0.17451105911056242), Length: 2.975875249270369, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2567, 186505, atm_bank, 1.8042757394508415), (4488, 187942, gas_station, 0.8225773915984024), (2034, 187940, restaurant, 0.17451105911056244), (4488, 187942, gas_station, 0.17451105911056242), Length: 2.975875249270369, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 2159 ms|Time for PNE: 2030 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
252948 [1, 3, 3, 1] 4 [0, 3]|PNE route: [POIs: (820, 255639, coffee_shop, 1.5948119568594283), (2722, 255396, movie_theater, 1.014285149594672), (2722, 255396, movie_theater, 0.0), (820, 255639, coffee_shop, 1.0142851495946719), Length: 3.6233822560487723, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (820, 255639, coffee_shop, 1.5948119568594283), (2722, 255396, movie_theater, 1.014285149594672), (2722, 255396, movie_theater, 0.0), (820, 255639, coffee_shop, 1.0142851495946719), Length: 3.6233822560487723, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 472 ms|Time for PNE: 324 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
33802 [5, 0, 6, 5] 4 [0, 3]|PNE route: [POIs: (3723, 32604, pub_bar, 2.2654012793088194), (533, 32529, restaurant, 0.06295843536259813), (4413, 32588, gas_station, 0.12176055793378365), (3723, 32604, pub_bar, 0.0872889065522483), Length: 2.5374091791574496, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3723, 32604, pub_bar, 2.2654012793088194), (533, 32529, restaurant, 0.06295843536259813), (4413, 32588, gas_station, 0.12176055793378365), (3723, 32604, pub_bar, 0.0872889065522483), Length: 2.5374091791574496, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 211 ms|Time for PNE: 63 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
188995 [1, 6, 3, 6] 4 [1, 3]|PNE route: [POIs: (517, 187117, coffee_shop, 0.6537411983123671), (4488, 187942, gas_station, 1.2665577447764378), (2789, 188714, movie_theater, 0.48236993115943716), (4488, 187942, gas_station, 0.48236993115943705), Length: 2.885038805407679, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (517, 187117, coffee_shop, 0.6537411983123671), (4488, 187942, gas_station, 1.2665577447764378), (2789, 188714, movie_theater, 0.48236993115943716), (4488, 187942, gas_station, 0.48236993115943705), Length: 2.885038805407679, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 5810 ms|Time for PNE: 5680 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
186102 [6, 0, 1, 0] 4 [1, 3]|PNE route: [POIs: (4488, 187942, gas_station, 1.5459270790646698), (2034, 187940, restaurant, 0.17451105911056244), (2034, 187940, coffee_shop, 0.0), (2034, 187940, restaurant, 0.0), Length: 1.7204381381752323, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4488, 187942, gas_station, 1.5459270790646698), (2034, 187940, restaurant, 0.17451105911056244), (2034, 187940, coffee_shop, 0.0), (2034, 187940, restaurant, 0.0), Length: 1.7204381381752323, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 140 ms|Time for PNE: 31 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
369933 [2, 1, 1, 1] 4 [1, 3]|PNE route: [POIs: (2306, 369671, atm_bank, 0.6833643173298541), (2058, 369272, coffee_shop, 0.8903332079837893), (2058, 369272, coffee_shop, 0.0), (2058, 369272, coffee_shop, 0.0), Length: 1.5736975253136434, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2306, 369671, atm_bank, 0.6833643173298541), (2058, 369272, coffee_shop, 0.8903332079837893), (2058, 369272, coffee_shop, 0.0), (2058, 369272, coffee_shop, 0.0), Length: 1.5736975253136434, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 129 ms|Time for PNE: 20 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
207210 [4, 3, 6, 4] 4 [0, 3]|PNE route: [POIs: (3112, 203816, pharmacy, 1.366430105734177), (2681, 204019, movie_theater, 0.28412610544988787), (4496, 205493, gas_station, 1.4947090796461144), (3304, 204958, pharmacy, 0.7277781312112683), Length: 3.8730434220414476, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3112, 203816, pharmacy, 1.366430105734177), (2681, 204019, movie_theater, 0.28412610544988787), (4496, 205493, gas_station, 1.4947090796461144), (3112, 203816, pharmacy, 1.234067515506695), Length: 4.379332806336874, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 56617 ms|Time for PNE: 871 ms|Time for KNN: 644 ms|Time for Dijkstra: 54967 ms|Heap fetches: 32|Max heap size: 9
268378 [3, 2, 0, 2] 4 [1, 3]|PNE route: [POIs: (2723, 271215, movie_theater, 2.4037490142963613), (2119, 272527, atm_bank, 1.565942642302494), (870, 272339, restaurant, 0.22277264447174033), (2119, 272527, atm_bank, 0.2227726444717404), Length: 4.415236945542336, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2723, 271215, movie_theater, 2.4037490142963613), (2119, 272527, atm_bank, 1.565942642302494), (870, 272339, restaurant, 0.22277264447174033), (2119, 272527, atm_bank, 0.2227726444717404), Length: 4.415236945542336, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 165 ms|Time for PNE: 38 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
293524 [3, 1, 1, 3] 4 [0, 3]|PNE route: [POIs: (2787, 299711, movie_theater, 0.7396671870288405), (1909, 299711, coffee_shop, 0.0), (1909, 299711, coffee_shop, 0.0), (2787, 299711, movie_theater, 0.0), Length: 0.7396671870288405, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2787, 299711, movie_theater, 0.7396671870288405), (1909, 299711, coffee_shop, 0.0), (1909, 299711, coffee_shop, 0.0), (2787, 299711, movie_theater, 0.0), Length: 0.7396671870288405, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 150 ms|Time for PNE: 21 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
