Query|Route|Time|Time_KNN|Heap_fetches|Heap_max_size
370041 [2, 4, 2, 5, 2] 5 [0, 2]|Found route: [POIs: (2306, 369671, atm_bank, 0.430400705942632), (3337, 369660, pharmacy, 0.19718035005062523), (2121, 381429, atm_bank, 2.4118124917455908), (3544, 381602, pub_bar, 0.29260777519817716), (2121, 381429, atm_bank, 0.29260777519817716), Length: 3.624609098135202, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 223 ms|Time for KNN: 221 ms|Heap fetches: 69|Max heap size: 38
371706 [2, 0, 2, 5, 3] 5 [0, 2]|Found route: [POIs: (2454, 382136, atm_bank, 1.4226916912191423), (1225, 382214, restaurant, 0.09545903285157126), (2249, 387394, atm_bank, 2.108585655091627), (3637, 388877, pub_bar, 0.31401633979404264), (2707, 388877, movie_theater, 0.0), Length: 3.9407527189563836, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1560 ms|Time for KNN: 1557 ms|Heap fetches: 719|Max heap size: 212
92415 [1, 6, 4, 4, 4] 5 [2, 4]|Found route: [POIs: (1547, 103051, coffee_shop, 1.4990169052808422), (4384, 92018, gas_station, 1.7149140346512564), (3320, 92039, pharmacy, 1.4385251104011987), (3320, 92039, pharmacy, 0.0), (3319, 92165, pharmacy, 0.19956567157113478), Length: 4.852021721904432, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 284 ms|Time for KNN: 283 ms|Heap fetches: 67|Max heap size: 36
360435 [5, 2, 5, 2, 4] 5 [1, 3]|Found route: [POIs: (3438, 355732, pub_bar, 0.6183198932001881), (2589, 355774, atm_bank, 0.21939157303029128), (3438, 355732, pub_bar, 0.21939157303029128), (2318, 361593, atm_bank, 0.1723652561333548), (3108, 354910, pharmacy, 0.0619575407079699), Length: 1.2914258361020956, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 14 ms|Time for KNN: 14 ms|Heap fetches: 13|Max heap size: 9
220967 [3, 0, 4, 4, 4] 5 [2, 4]|Found route: [POIs: (2794, 166640, movie_theater, 2.0232313737871532), (141, 166304, restaurant, 0.4478602038475018), (2912, 166142, pharmacy, 0.048574767163186004), (2912, 166142, pharmacy, 0.0), (3071, 166243, pharmacy, 0.20945459860557494), Length: 2.7291209434034163, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 95 ms|Time for KNN: 95 ms|Heap fetches: 85|Max heap size: 23
333124 [3, 6, 4, 0, 4] 5 [2, 4]|Found route: [POIs: (2772, 329020, movie_theater, 1.8954849954642965), (4489, 329198, gas_station, 0.7401219241600537), (3377, 329284, pharmacy, 0.48532918109398965), (107, 329144, restaurant, 0.1886184100934361), (3335, 327988, pharmacy, 0.39923306311826745), Length: 3.708787573930043, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 263 ms|Time for KNN: 263 ms|Heap fetches: 80|Max heap size: 23
220784 [0, 0, 2, 3, 2] 5 [2, 4]|Found route: [POIs: (200, 224704, restaurant, 1.8783646477877236), (1324, 165223, restaurant, 0.11111145887762211), (2144, 166255, atm_bank, 0.516459516758602), (2794, 166640, movie_theater, 0.5426942559848964), (2201, 166188, atm_bank, 0.29857394327356623), Length: 3.3472038226824097, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 7123 ms|Time for KNN: 7039 ms|Heap fetches: 6150|Max heap size: 2427
272741 [4, 2, 4, 1, 0] 5 [0, 2]|Found route: [POIs: (3228, 275384, pharmacy, 3.503536281005204), (2437, 275467, atm_bank, 0.34071921721610743), (3227, 275456, pharmacy, 0.10992855347150066), (857, 275287, coffee_shop, 0.16890836593258307), (857, 275287, restaurant, 0.0), Length: 4.123092417625395, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 90 ms|Time for KNN: 90 ms|Heap fetches: 40|Max heap size: 32
149663 [3, 2, 6, 2, 2] 5 [1, 3]|Found route: [POIs: (2746, 147683, movie_theater, 1.0910997104552353), (2242, 147557, atm_bank, 0.18411857657895012), (4535, 147405, gas_station, 0.20686319254427935), (2241, 147674, atm_bank, 0.27646993620766536), (2241, 147674, atm_bank, 0.0), Length: 1.7585514157861302, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 48 ms|Time for KNN: 47 ms|Heap fetches: 29|Max heap size: 24
138752 [1, 2, 5, 2, 5] 5 [1, 3]|Found route: [POIs: (1420, 138725, coffee_shop, 0.33457601186411334), (2670, 139323, atm_bank, 0.41490997803498453), (4339, 139330, pub_bar, 0.06747526212268522), (2413, 139330, atm_bank, 0.0), (4339, 139330, pub_bar, 0.0), Length: 0.816961252021783, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 17 ms|Time for KNN: 17 ms|Heap fetches: 21|Max heap size: 10
367942 [2, 4, 1, 4, 2] 5 [1, 3]|Found route: [POIs: (2178, 341966, atm_bank, 2.0702425132493287), (2913, 341712, pharmacy, 0.08562347793901579), (1580, 341713, coffee_shop, 0.05961896333181632), (2918, 340791, pharmacy, 0.16323107819293214), (2178, 341966, atm_bank, 0.1892355928001316), Length: 2.567951625513225, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 46 ms|Time for KNN: 45 ms|Heap fetches: 33|Max heap size: 15
