Query|Route|Time|Time_KNN|Heap_fetches|Heap_max_size
128659 [3, 4, 3, 3, 0] 5 [0, 2]|Found route: [POIs: (2773, 139144, movie_theater, 4.833693516427607), (3312, 139296, pharmacy, 0.12192400002569247), (2752, 139330, movie_theater, 0.16554107566978135), (2752, 139330, movie_theater, 0.0), (840, 139330, restaurant, 0.0), Length: 5.121158592123081, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 386 ms|Time for KNN: 386 ms|Heap fetches: 36|Max heap size: 31
292274 [3, 5, 3, 3, 3] 5 [0, 2]|Found route: [POIs: (2787, 299711, movie_theater, 2.0672040703476102), (3750, 299720, pub_bar, 0.4591632016278205), (2733, 299338, movie_theater, 0.573422676018796), (2733, 299338, movie_theater, 0.0), (2733, 299338, movie_theater, 0.0), Length: 3.099789947994226, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 80 ms|Time for KNN: 80 ms|Heap fetches: 55|Max heap size: 42
36237 [4, 5, 6, 6, 6] 5 [2, 4]|Found route: [POIs: (2903, 32475, pharmacy, 1.3012517671984016), (3723, 32604, pub_bar, 0.2614328433787158), (4413, 32588, gas_station, 0.0872889065522483), (4413, 32588, gas_station, 0.0), (4464, 33982, gas_station, 1.4284332321943174), Length: 3.0784067493236833, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 136 ms|Time for KNN: 135 ms|Heap fetches: 59|Max heap size: 11
35158 [5, 0, 3, 6, 3] 5 [2, 4]|Found route: [POIs: (3584, 128575, pub_bar, 0.4127049702615416), (309, 128626, restaurant, 0.13915343216961196), (2783, 138754, movie_theater, 4.677845482042052), (4414, 139471, gas_station, 0.8201754509380631), (2773, 139144, movie_theater, 0.24783093141930856), Length: 6.297710266830577, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 73264 ms|Time for KNN: 72961 ms|Heap fetches: 9273|Max heap size: 4984
178967 [4, 5, 3, 0, 3] 5 [2, 4]|Found route: [POIs: (2837, 179339, pharmacy, 0.2027936434482147), (3915, 179350, pub_bar, 0.0455563064253236), (2745, 186487, movie_theater, 0.6072444880062927), (545, 186489, restaurant, 0.021433943068476066), (2714, 186184, movie_theater, 0.052324896739316305), Length: 0.9293532776876234, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 209 ms|Time for KNN: 207 ms|Heap fetches: 152|Max heap size: 40
303775 [0, 3, 4, 3, 3] 5 [1, 3]|Found route: [POIs: (1070, 300036, restaurant, 1.6387902922611701), (2732, 299338, movie_theater, 0.3931975468362003), (3023, 299268, pharmacy, 0.05977419508141267), (2733, 299338, movie_theater, 0.05977419508141267), (2733, 299338, movie_theater, 0.0), Length: 2.151536229260196, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 294 ms|Time for KNN: 293 ms|Heap fetches: 152|Max heap size: 131
238773 [6, 6, 6, 0, 5] 5 [0, 2]|Found route: [POIs: (4469, 238157, gas_station, 0.9478429765541753), (4445, 237271, gas_station, 0.9506968405169226), (4445, 237271, gas_station, 0.0), (1889, 237322, restaurant, 0.4259052356663128), (4189, 237322, pub_bar, 0.0), Length: 2.3244450527374108, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 97 ms|Time for KNN: 96 ms|Heap fetches: 84|Max heap size: 25
258989 [0, 6, 0, 6, 5] 5 [1, 3]|Found route: [POIs: (334, 262995, restaurant, 0.9611151071709252), (4520, 263170, gas_station, 0.42007036575462375), (334, 262995, restaurant, 0.42007036575462375), (4501, 262839, gas_station, 0.2646305923008423), (3785, 263232, pub_bar, 0.4016845625437415), Length: 2.467570993524757, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 144 ms|Time for KNN: 143 ms|Heap fetches: 122|Max heap size: 36
97902 [2, 1, 3, 6, 3] 5 [2, 4]|Found route: [POIs: (2312, 100533, atm_bank, 2.3715201330284033), (1314, 100533, coffee_shop, 0.0), (2701, 101743, movie_theater, 0.700579578731172), (4468, 100177, gas_station, 0.8727631047396792), (2706, 99914, movie_theater, 0.2978879096961585), Length: 4.242750726195413, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 8762 ms|Time for KNN: 8735 ms|Heap fetches: 3421|Max heap size: 806
382429 [2, 3, 1, 3, 5] 5 [1, 3]|Found route: [POIs: (2330, 385843, atm_bank, 1.396626506586873), (2755, 390195, movie_theater, 1.6432757761518253), (900, 390195, coffee_shop, 0.0), (2707, 388877, movie_theater, 0.5118373046124068), (3637, 388877, pub_bar, 0.0), Length: 3.5517395873511046, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 306 ms|Time for KNN: 306 ms|Heap fetches: 62|Max heap size: 38
93067 [5, 3, 5, 3, 1] 5 [1, 3]|Found route: [POIs: (3575, 57583, pub_bar, 4.2166146914679885), (2797, 57488, movie_theater, 0.059905944472052), (3454, 57456, pub_bar, 0.15254742343600597), (2782, 56332, movie_theater, 0.06354205223533095), (94, 57456, coffee_shop, 0.06354205223533095), Length: 4.556152163846708, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 392 ms|Time for KNN: 391 ms|Heap fetches: 116|Max heap size: 66
260565 [4, 6, 2, 6, 1] 5 [1, 3]|Found route: [POIs: (3393, 262899, pharmacy, 4.605721619072799), (4520, 263170, gas_station, 0.16319188464015094), (2399, 263232, atm_bank, 0.900786824930804), (4501, 262839, gas_station, 0.4016845625437415), (740, 263232, coffee_shop, 0.4016845625437415), Length: 6.473069453731237, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 674 ms|Time for KNN: 673 ms|Heap fetches: 266|Max heap size: 79
382132 [6, 4, 6, 4, 0] 5 [0, 2]|Found route: [POIs: (4407, 381123, gas_station, 1.0827470415053848), (2860, 380661, pharmacy, 1.2717181430291107), (4410, 380690, gas_station, 0.4021658296948222), (2860, 380661, pharmacy, 0.4021658296948222), (226, 381469, restaurant, 0.7979771339496301), Length: 3.95677397787377, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 226 ms|Time for KNN: 225 ms|Heap fetches: 60|Max heap size: 15
195703 [1, 0, 6, 6, 6] 5 [2, 4]|Found route: [POIs: (1234, 195711, coffee_shop, 0.12811171030771026), (1234, 195711, restaurant, 0.0), (4510, 197552, gas_station, 0.8085865179152615), (4510, 197552, gas_station, 0.0), (4490, 195637, gas_station, 1.4538232582057558), Length: 2.3905214864287276, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 199 ms|Time for KNN: 198 ms|Heap fetches: 89|Max heap size: 23
72736 [5, 6, 6, 3, 6] 5 [2, 4]|Found route: [POIs: (3653, 113792, pub_bar, 1.5261434913848164), (4397, 76454, gas_station, 1.1761622251378379), (4397, 76454, gas_station, 0.0), (2731, 119050, movie_theater, 0.9348468015363707), (4375, 80341, gas_station, 1.2492336263616235), Length: 4.886386144420649, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1467 ms|Time for KNN: 1465 ms|Heap fetches: 292|Max heap size: 72
224162 [3, 0, 3, 5, 2] 5 [0, 2]|Found route: [POIs: (2794, 166640, movie_theater, 4.808973082879958), (489, 166615, restaurant, 0.41880628394551134), (2777, 166597, movie_theater, 0.07184137642912089), (3799, 184123, pub_bar, 0.1093590935667578), (2244, 165768, atm_bank, 0.48460440452976583), Length: 5.893584241351114, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1235 ms|Time for KNN: 1233 ms|Heap fetches: 563|Max heap size: 115
206123 [6, 1, 3, 3, 3] 5 [2, 4]|Found route: [POIs: (4496, 205493, gas_station, 0.903815012698593), (1353, 204957, coffee_shop, 0.7752683023192811), (2681, 204019, movie_theater, 0.7194407773268339), (2681, 204019, movie_theater, 0.0), (2758, 197695, movie_theater, 5.254236893069167), Length: 7.652760985413875, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 5404 ms|Time for KNN: 5401 ms|Heap fetches: 301|Max heap size: 57
254148 [1, 2, 3, 1, 3] 5 [2, 4]|Found route: [POIs: (633, 298815, coffee_shop, 3.5873555524797425), (2412, 299273, atm_bank, 0.5660572565222844), (2733, 299338, movie_theater, 0.3480856586252881), (372, 299341, coffee_shop, 0.020509001234674952), (2766, 299340, movie_theater, 0.010387478261906898), Length: 4.532394947123898, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1358 ms|Time for KNN: 1355 ms|Heap fetches: 331|Max heap size: 95
